id_venta,fecha_venta,id_empleado,antiguedad_vendedor,id_cliente,nombre_cliente,email_cliente,genero_cliente,edad_cliente,ciudad_cliente,region_cliente,canal_venta,producto,categoria_producto,precio_unitario,cantidad,descuento_pct
667,2023-09-09,95,1,173,Carlos Soto,cliente@mail.cl,Hombre,35,Antofagasta,Araucanía,Tienda,,,750000,2,-0.2
668,2023-08-17,16,10,171,Carlos Soto,sin_email,Otro,-5,Talca,Metropolitana,Tienda,Maquillaje,Belleza,15000,-1,0.5
669,2023-06-13,32,50,141,,sin_email,,150,,Biobío,Tienda,Notebook,,99999999,3,
670,2023-08-15,32,2,397,Luis Díaz,user@gmail.com,,18,Santiago,Araucanía,App,Lavadora,Tecnología,35000,100,0.05
671,2023-05-27,98,-1,188,Carlos Soto,cliente@mail.cl,X,150,Valparaíso,Biobío,Web,Notebook,Tecnología,15000,3,1.5
672,2023-01-20,11,2,441,Juan Pérez,sin_email,Hombre,25,Santiago,Araucanía,Web,,Tecnología,15000,-1,
673,2023-02-16,10,10,86,Juan Pérez,cliente@mail.cl,Otro,18,Santiago,,Web,,,15000,3,1.5
674,2023-08-21,15,2,476,,user@gmail.com,,-5,Santiago,Antofagasta,Web,,,700000,1,0.05
675,2023-11-01,17,-1,52,Ana Rojas,sin_email,Mujer,45,,,,Notebook,Tecnología,700000,1,1.5
676,2023-01-14,40,5,111,Carlos Soto,cliente@mail.cl,Otro,60,Antofagasta,Antofagasta,Tienda,Maquillaje,Electrohogar,750000,0,0.5
677,2023-05-23,18,1,437,,user@gmail.com,Hombre,18,Santiago,,App,Maquillaje,,35000,0,-0.2
678,2023-01-01,55,-1,365,Luis Díaz,correo@,Mujer,150,Antofagasta,,App,Lavadora,Belleza,15000,-1,0
679,2023-02-23,73,0,342,Juan Pérez,user@gmail.com,,60,Talca,Metropolitana,CallCenter,Maquillaje,,15000,-1,0.05
680,2023-09-16,25,10,43,Luis Díaz,correo@,Otro,25,,,Tienda,Perfume,Electrohogar,15000,-1,0.5
681,2023-05-24,59,5,211,Carlos Soto,user@gmail.com,X,150,Talca,Metropolitana,,Maquillaje,Belleza,15000,1,
682,2023-01-12,78,0,456,Juan Pérez,sin_email,Otro,45,Antofagasta,,,Notebook,Electrohogar,700000,3,0.5
683,2023-11-26,89,0,200,Luis Díaz,sin_email,Hombre,25,Talca,Araucanía,App,Notebook,Electrohogar,99999999,100,0.5
684,2023-08-12,22,10,298,,correo@,Otro,,Temuco,,,,,99999999,-1,0
685,2023-09-29,30,5,346,Luis Díaz,cliente@mail.cl,Otro,45,,Metropolitana,Web,Maquillaje,,750000,-1,0.1
686,2023-12-24,84,50,240,Juan Pérez,sin_email,Hombre,45,Valparaíso,Araucanía,Web,Perfume,Tecnología,-1000,1,1.5
687,2023-06-05,85,0,115,Carlos Soto,,X,60,Santiago,Biobío,Tienda,Notebook,Belleza,35000,100,1.5
688,2023-01-08,44,0,26,Ana Rojas,cliente@mail.cl,Mujer,25,Antofagasta,,,Lavadora,Electrohogar,99999999,1,
689,2023-05-02,32,5,407,Ana Rojas,user@gmail.com,Otro,25,Santiago,Antofagasta,App,Lavadora,,15000,100,-0.2
690,2023-12-14,51,2,299,Ana Rojas,,Otro,18,Talca,,CallCenter,Notebook,Tecnología,99999999,1,
691,2023-06-13,46,0,77,Carlos Soto,,,150,Antofagasta,,App,Notebook,Belleza,750000,3,0.1
692,2023-03-31,21,1,412,Ana Rojas,cliente@mail.cl,X,,Temuco,Antofagasta,Tienda,Perfume,,-1000,-1,1.5
693,2023-05-16,99,5,137,Luis Díaz,sin_email,Mujer,25,Talca,Biobío,Tienda,Notebook,,99999999,2,-0.2
694,2023-07-05,32,0,20,Ana Rojas,correo@,Hombre,18,Temuco,,App,Perfume,Tecnología,750000,2,
695,2023-11-12,94,10,440,Ana Rojas,sin_email,X,,,,Tienda,Lavadora,Electrohogar,700000,-1,-0.2
696,2023-06-27,39,-1,211,Luis Díaz,correo@,Mujer,35,Talca,Biobío,CallCenter,,,-1000,-1,0.5
697,2023-01-28,12,1,240,Luis Díaz,user@gmail.com,,35,Temuco,Antofagasta,,Lavadora,Electrohogar,750000,-1,0.05
698,2023-08-08,47,-1,39,Juan Pérez,,,,Valparaíso,Araucanía,,Maquillaje,Belleza,99999999,-1,0.5
699,2023-12-23,18,-1,435,Carlos Soto,sin_email,,35,Antofagasta,Metropolitana,CallCenter,Notebook,,700000,100,0
700,2023-02-10,21,0,268,Juan Pérez,correo@,Mujer,-5,Talca,,App,Maquillaje,,750000,3,1.5
701,2023-08-16,13,1,207,Luis Díaz,user@gmail.com,X,25,,Metropolitana,CallCenter,Maquillaje,,750000,2,-0.2
702,2023-07-11,21,1,479,Luis Díaz,sin_email,Otro,-5,Antofagasta,Biobío,Web,Perfume,,99999999,0,
703,2023-05-25,8,2,439,Ana Rojas,user@gmail.com,,150,Santiago,,Tienda,Notebook,,-1000,2,0.05
704,2023-07-20,46,-1,462,Carlos Soto,user@gmail.com,,25,Talca,Biobío,,Maquillaje,,700000,2,
705,2023-07-31,7,1,267,Ana Rojas,user@gmail.com,,18,Santiago,,,,,15000,1,1.5
706,2023-08-08,23,2,154,Juan Pérez,user@gmail.com,Mujer,-5,Talca,Metropolitana,App,Perfume,Tecnología,35000,-1,-0.2
707,2023-08-28,96,5,42,María González,correo@,Otro,-5,Valparaíso,Araucanía,App,Lavadora,Tecnología,-1000,-1,-0.2
708,2023-02-15,75,2,411,Luis Díaz,cliente@mail.cl,Mujer,150,Talca,Araucanía,,Maquillaje,,700000,-1,0.5
709,2023-02-04,86,10,11,Juan Pérez,cliente@mail.cl,X,-5,Temuco,,Web,Perfume,Belleza,750000,1,0.05
710,2023-09-10,22,50,294,María González,user@gmail.com,Mujer,45,,,,Notebook,Electrohogar,700000,3,0.05
711,2023-03-23,89,0,98,María González,correo@,Mujer,18,Talca,Araucanía,App,Maquillaje,Belleza,35000,3,1.5
712,2023-09-13,22,5,427,Carlos Soto,cliente@mail.cl,X,35,Santiago,,CallCenter,Lavadora,,99999999,0,-0.2
713,2023-07-16,92,50,275,Juan Pérez,correo@,Mujer,18,Antofagasta,Araucanía,CallCenter,Notebook,Belleza,35000,3,0.05
714,2023-10-30,29,50,448,María González,cliente@mail.cl,,45,Temuco,Biobío,Tienda,Perfume,Tecnología,15000,3,0.05
715,2023-01-10,13,5,390,,sin_email,Mujer,150,Temuco,,App,Lavadora,Electrohogar,15000,-1,
716,2023-11-08,82,10,430,Carlos Soto,correo@,,150,Santiago,,App,Perfume,Tecnología,35000,100,1.5
717,2023-10-13,2,2,372,María González,sin_email,Hombre,25,Antofagasta,Araucanía,,Perfume,Belleza,-1000,2,0.5
718,2023-08-30,29,0,230,Ana Rojas,correo@,,18,Antofagasta,,Web,Notebook,,-1000,3,
719,2023-09-08,85,2,369,Ana Rojas,sin_email,Otro,,Temuco,Araucanía,Web,Notebook,Belleza,750000,3,
720,2023-12-31,79,1,426,Ana Rojas,correo@,X,,Temuco,Biobío,Tienda,Notebook,Belleza,15000,1,0.1
721,2023-01-05,52,2,220,Carlos Soto,user@gmail.com,,150,Valparaíso,Araucanía,CallCenter,Notebook,Electrohogar,750000,0,0
722,2023-04-29,27,5,65,Luis Díaz,user@gmail.com,Hombre,-5,Antofagasta,Antofagasta,CallCenter,Notebook,Tecnología,15000,100,0.1
723,2023-10-16,50,0,355,Carlos Soto,sin_email,Otro,150,Santiago,Metropolitana,Web,Notebook,Tecnología,35000,1,0.05
724,2023-03-06,95,2,232,Juan Pérez,correo@,,150,Temuco,Metropolitana,App,Lavadora,Tecnología,-1000,-1,-0.2
725,2023-05-26,79,0,328,Carlos Soto,correo@,Mujer,150,Valparaíso,Araucanía,Web,Perfume,,-1000,2,0
726,2023-08-12,23,0,443,,user@gmail.com,,150,Temuco,Metropolitana,Tienda,Lavadora,Tecnología,35000,0,0
727,2023-08-27,88,1,52,Luis Díaz,cliente@mail.cl,Otro,,Valparaíso,,CallCenter,Maquillaje,Tecnología,750000,1,-0.2
728,2023-06-26,44,1,374,Juan Pérez,correo@,,,Temuco,Biobío,App,,Electrohogar,750000,3,0
729,2023-09-24,77,5,431,Luis Díaz,,Otro,35,Valparaíso,Antofagasta,App,Lavadora,Electrohogar,700000,3,-0.2
730,2023-12-07,22,10,376,Ana Rojas,cliente@mail.cl,Otro,35,Temuco,Antofagasta,CallCenter,Perfume,Electrohogar,15000,0,0
731,2023-10-09,43,50,263,María González,sin_email,,25,Valparaíso,Araucanía,Web,Perfume,Tecnología,750000,3,
732,2023-03-04,37,0,267,Juan Pérez,user@gmail.com,Otro,150,Antofagasta,,CallCenter,Notebook,Tecnología,35000,1,1.5
733,2023-08-05,61,10,359,María González,correo@,X,,Temuco,Biobío,Web,Maquillaje,Electrohogar,750000,1,1.5
734,2023-12-08,97,50,317,María González,,,18,Santiago,Biobío,Tienda,Lavadora,Tecnología,-1000,3,0.1
735,2023-11-11,56,50,324,Luis Díaz,correo@,Hombre,45,Valparaíso,,Tienda,Lavadora,,15000,3,
736,2023-10-10,3,5,409,Luis Díaz,correo@,,25,Talca,Araucanía,Web,Notebook,Tecnología,99999999,-1,0
737,2023-06-26,63,50,396,Luis Díaz,user@gmail.com,X,,Talca,,App,Lavadora,Electrohogar,700000,2,0.5
738,2023-04-08,19,50,154,Ana Rojas,user@gmail.com,Mujer,18,Santiago,Antofagasta,Tienda,Notebook,,15000,0,-0.2
739,2023-04-15,23,0,358,Ana Rojas,cliente@mail.cl,Otro,150,Antofagasta,Antofagasta,App,Maquillaje,,-1000,1,
740,2023-04-09,29,0,366,María González,cliente@mail.cl,Otro,60,Antofagasta,Araucanía,Tienda,Lavadora,Electrohogar,-1000,0,0
741,2023-11-07,30,-1,140,Ana Rojas,cliente@mail.cl,Hombre,150,Antofagasta,Antofagasta,CallCenter,Perfume,Tecnología,-1000,-1,1.5
742,2023-01-06,39,10,427,Luis Díaz,cliente@mail.cl,,35,Santiago,Antofagasta,Tienda,Notebook,,-1000,1,1.5
743,2023-07-16,25,2,51,Ana Rojas,cliente@mail.cl,,45,Temuco,,,Perfume,Belleza,35000,-1,-0.2
744,2023-12-17,8,1,117,,correo@,X,,Talca,,CallCenter,Lavadora,Belleza,700000,-1,0.5
745,2023-05-13,58,2,421,Ana Rojas,user@gmail.com,Otro,,Temuco,,Tienda,Notebook,Electrohogar,99999999,100,0
746,2023-12-24,16,10,46,María González,user@gmail.com,Mujer,-5,Valparaíso,Antofagasta,Tienda,Lavadora,Belleza,-1000,3,0
747,2023-09-16,72,1,309,Ana Rojas,user@gmail.com,Hombre,45,Temuco,Antofagasta,Tienda,Perfume,,-1000,100,0.5
748,2023-01-23,1,2,88,Ana Rojas,cliente@mail.cl,X,-5,Temuco,Metropolitana,Web,Maquillaje,Tecnología,750000,0,0.5
749,2023-02-22,5,-1,208,Carlos Soto,cliente@mail.cl,Mujer,45,Antofagasta,Antofagasta,Tienda,Lavadora,Electrohogar,700000,0,0.5
750,2023-06-14,3,1,377,María González,sin_email,X,35,Temuco,,Web,Lavadora,Belleza,15000,3,1.5
751,2023-07-21,65,0,269,Ana Rojas,sin_email,Otro,-5,Santiago,Biobío,CallCenter,Notebook,Tecnología,700000,100,-0.2
752,2023-03-24,4,2,89,Carlos Soto,correo@,X,18,Temuco,,CallCenter,Lavadora,,700000,0,
753,2023-05-25,99,1,381,María González,cliente@mail.cl,,-5,Temuco,,Web,Perfume,,99999999,100,0.5
754,2023-03-26,96,-1,118,María González,sin_email,Otro,25,Talca,Biobío,Tienda,Maquillaje,Electrohogar,700000,3,-0.2
755,2023-03-19,64,50,54,Luis Díaz,user@gmail.com,Mujer,18,Santiago,Antofagasta,Web,,,99999999,1,0.1
756,2023-01-01,98,1,441,Ana Rojas,cliente@mail.cl,Mujer,25,Talca,Biobío,,Perfume,Tecnología,-1000,-1,0
757,2023-02-20,89,1,116,Carlos Soto,correo@,X,150,Talca,Antofagasta,App,Notebook,,-1000,-1,0
758,2023-06-22,10,-1,118,Luis Díaz,cliente@mail.cl,X,45,Temuco,Araucanía,,Lavadora,Electrohogar,35000,100,0.05
759,2023-07-24,21,50,260,Ana Rojas,cliente@mail.cl,Otro,18,Antofagasta,,App,Lavadora,Tecnología,99999999,0,0.1
760,2023-09-17,46,2,75,Luis Díaz,correo@,Mujer,45,Antofagasta,,App,Notebook,Belleza,99999999,100,
761,2023-10-15,91,5,480,,cliente@mail.cl,X,150,Antofagasta,Biobío,CallCenter,Maquillaje,Belleza,15000,100,0.5
762,2023-02-03,27,2,305,Luis Díaz,correo@,,60,Valparaíso,Metropolitana,CallCenter,,Electrohogar,750000,2,0.5
763,2023-12-14,66,50,7,Juan Pérez,correo@,X,,Temuco,,Web,Maquillaje,Tecnología,700000,-1,
764,2023-04-05,41,10,366,Ana Rojas,cliente@mail.cl,,45,,,Tienda,Maquillaje,Electrohogar,15000,3,1.5
765,2023-03-13,13,-1,122,Juan Pérez,sin_email,X,150,Valparaíso,Araucanía,,Perfume,,99999999,100,0.1
766,2023-02-08,9,2,11,María González,,,45,Talca,,App,Maquillaje,Belleza,15000,2,0.5
767,2023-06-03,36,1,348,Juan Pérez,sin_email,Otro,150,Temuco,,App,Lavadora,Tecnología,35000,2,0.05
768,2023-09-07,86,-1,438,Juan Pérez,cliente@mail.cl,Mujer,25,Valparaíso,Araucanía,App,Maquillaje,Tecnología,750000,-1,-0.2
769,2023-06-11,90,0,489,,correo@,Mujer,150,Valparaíso,Biobío,App,Lavadora,,99999999,-1,0
770,2023-04-28,58,50,215,Ana Rojas,sin_email,,-5,Valparaíso,Biobío,Web,Notebook,,99999999,-1,0.1
771,2023-09-16,54,2,429,Carlos Soto,cliente@mail.cl,Mujer,60,,Biobío,CallCenter,Maquillaje,Electrohogar,700000,3,0
772,2023-11-02,12,-1,279,María González,correo@,Mujer,45,Talca,,App,Notebook,Electrohogar,750000,2,-0.2
773,2023-09-25,81,2,498,Ana Rojas,user@gmail.com,Otro,150,Talca,,App,Maquillaje,,35000,0,0.1
774,2023-02-23,78,-1,28,Juan Pérez,cliente@mail.cl,Mujer,150,Temuco,Biobío,Web,Perfume,Tecnología,-1000,3,-0.2
775,2023-08-24,14,1,235,Luis Díaz,user@gmail.com,Otro,45,Antofagasta,Araucanía,CallCenter,Lavadora,,15000,1,0.5
776,2023-08-10,34,0,367,María González,user@gmail.com,X,,,Metropolitana,CallCenter,Lavadora,,700000,100,
777,2023-09-08,53,0,313,Carlos Soto,user@gmail.com,Mujer,60,Valparaíso,Biobío,,Lavadora,,99999999,-1,0.5
778,2023-11-09,20,10,26,Carlos Soto,correo@,,60,Antofagasta,Araucanía,CallCenter,Maquillaje,Electrohogar,-1000,2,
779,2023-04-22,75,-1,409,Ana Rojas,user@gmail.com,Otro,150,Valparaíso,,Web,Perfume,Tecnología,35000,100,0.5
780,2023-09-12,16,2,54,Ana Rojas,correo@,Hombre,18,Temuco,,CallCenter,Lavadora,Belleza,750000,3,-0.2
781,2023-10-30,95,0,29,María González,sin_email,Hombre,25,,Antofagasta,Web,Lavadora,Tecnología,15000,1,-0.2
782,2023-07-26,70,50,467,Carlos Soto,user@gmail.com,Mujer,60,Valparaíso,,App,Lavadora,Belleza,700000,3,-0.2
783,2023-08-17,56,0,353,Juan Pérez,cliente@mail.cl,Mujer,60,Temuco,Antofagasta,Web,Maquillaje,Belleza,99999999,3,0
784,2023-12-07,83,5,164,María González,sin_email,Otro,35,Santiago,Antofagasta,CallCenter,Perfume,Electrohogar,99999999,0,-0.2
785,2023-03-07,58,5,270,Carlos Soto,correo@,Mujer,-5,Santiago,Biobío,App,Perfume,Tecnología,-1000,100,0.5
786,2023-03-16,4,0,334,Luis Díaz,sin_email,,60,Talca,,App,Perfume,Belleza,-1000,0,0.05
787,2023-04-13,4,-1,35,María González,cliente@mail.cl,,25,Valparaíso,Antofagasta,Tienda,Maquillaje,Electrohogar,15000,3,-0.2
788,2023-07-11,20,10,286,Ana Rojas,sin_email,X,-5,Talca,Antofagasta,,Notebook,Tecnología,750000,1,0.05
789,2023-09-09,10,0,348,María González,cliente@mail.cl,,-5,Temuco,Metropolitana,Web,Lavadora,Belleza,35000,2,
790,2023-08-14,24,1,273,Juan Pérez,correo@,,45,Talca,Metropolitana,App,Maquillaje,Electrohogar,750000,2,0.5
791,2023-10-21,99,2,451,Luis Díaz,correo@,,45,Santiago,,Web,Lavadora,,750000,100,-0.2
792,2023-11-02,26,10,208,Ana Rojas,correo@,Mujer,45,Temuco,,CallCenter,Maquillaje,Belleza,750000,-1,0
793,2023-04-08,37,1,238,Carlos Soto,sin_email,,45,Santiago,,App,Notebook,Electrohogar,15000,-1,0
794,2023-12-04,85,10,414,Luis Díaz,cliente@mail.cl,Mujer,35,Santiago,Metropolitana,Tienda,Notebook,Tecnología,15000,2,
795,2023-10-13,54,1,93,María González,user@gmail.com,,60,Valparaíso,Araucanía,App,Perfume,,35000,3,0.05
796,2023-12-01,21,2,173,Carlos Soto,sin_email,Otro,45,Talca,Biobío,App,Notebook,,750000,3,1.5
797,2023-12-13,74,2,79,Carlos Soto,cliente@mail.cl,Otro,150,Santiago,Antofagasta,CallCenter,Lavadora,,15000,0,0
798,2023-11-04,38,5,110,María González,sin_email,,18,Valparaíso,,CallCenter,Notebook,Tecnología,35000,100,0
799,2023-09-06,46,-1,217,Ana Rojas,,Hombre,45,Antofagasta,,App,Notebook,,99999999,0,0
800,2023-06-15,4,1,435,Carlos Soto,correo@,Hombre,60,Santiago,Antofagasta,Web,,Tecnología,35000,-1,0.5
801,2023-12-01,60,5,358,Carlos Soto,cliente@mail.cl,X,45,Talca,,CallCenter,,Belleza,750000,2,0
802,2023-01-30,57,1,106,Carlos Soto,correo@,X,35,Valparaíso,Antofagasta,CallCenter,Lavadora,Belleza,700000,3,0.1
803,2023-09-04,45,5,47,Luis Díaz,correo@,,25,Antofagasta,,Web,Maquillaje,Tecnología,750000,2,-0.2
804,2023-04-16,20,2,181,Ana Rojas,correo@,Mujer,25,Valparaíso,Biobío,Web,Maquillaje,Electrohogar,700000,1,
805,2023-02-20,17,10,64,María González,,,60,Antofagasta,,Web,Notebook,,35000,2,0
806,2023-03-22,71,50,246,María González,,Otro,150,Valparaíso,Araucanía,,Notebook,Belleza,99999999,1,1.5
807,2023-05-13,4,5,244,Carlos Soto,sin_email,Mujer,25,,Biobío,Tienda,Notebook,Electrohogar,99999999,0,1.5
808,2023-10-12,93,1,422,Luis Díaz,cliente@mail.cl,Otro,,Talca,Antofagasta,Web,Maquillaje,Tecnología,15000,0,0
809,2023-05-18,14,1,320,,,Mujer,25,Santiago,,CallCenter,Notebook,Belleza,99999999,-1,0
810,2023-07-03,3,50,87,María González,sin_email,Mujer,18,Antofagasta,Metropolitana,Web,Lavadora,Tecnología,-1000,2,0.1
811,2023-11-26,88,-1,217,Carlos Soto,sin_email,X,60,Talca,Biobío,Tienda,Maquillaje,Tecnología,35000,2,0
812,2023-09-30,80,2,490,María González,correo@,Mujer,150,Temuco,,App,Lavadora,Tecnología,15000,1,0
813,2023-12-06,58,1,7,,user@gmail.com,Otro,60,,Antofagasta,CallCenter,Maquillaje,Electrohogar,99999999,0,-0.2
814,2023-03-10,55,0,278,Ana Rojas,user@gmail.com,Otro,25,Valparaíso,,,Notebook,Belleza,35000,1,1.5
815,2023-02-03,4,10,337,Ana Rojas,user@gmail.com,X,25,Valparaíso,Biobío,Tienda,Lavadora,Belleza,750000,0,0.1
816,2023-09-19,24,5,210,Juan Pérez,correo@,,25,Temuco,,Tienda,Perfume,Tecnología,99999999,1,1.5
817,2023-02-22,34,-1,497,Luis Díaz,user@gmail.com,,-5,Antofagasta,Metropolitana,CallCenter,Lavadora,Tecnología,700000,0,0.1
818,2023-07-24,30,50,169,Carlos Soto,sin_email,Hombre,35,Temuco,Antofagasta,Tienda,,,35000,1,1.5
819,2023-05-06,82,10,330,Juan Pérez,cliente@mail.cl,Hombre,45,Santiago,Araucanía,Tienda,Notebook,Belleza,15000,0,0
820,2023-08-23,19,2,138,Carlos Soto,sin_email,,,Temuco,,Tienda,Perfume,,750000,100,1.5
821,2023-02-12,31,-1,441,María González,sin_email,Otro,35,Santiago,,Tienda,Lavadora,Belleza,-1000,1,1.5
822,2023-08-28,60,5,391,Ana Rojas,sin_email,Mujer,60,Antofagasta,Araucanía,Tienda,Notebook,Electrohogar,750000,2,0.1
823,2023-04-21,60,5,496,María González,sin_email,X,,Santiago,Metropolitana,Web,Notebook,,99999999,-1,
824,2023-09-06,19,50,381,Ana Rojas,cliente@mail.cl,Mujer,18,,Antofagasta,Tienda,Notebook,,700000,100,0.05
825,2023-05-31,49,0,306,Carlos Soto,correo@,,45,Santiago,Biobío,Tienda,Lavadora,Belleza,750000,100,0.1
826,2023-07-02,63,50,230,María González,correo@,X,18,Valparaíso,Metropolitana,Tienda,Maquillaje,Tecnología,-1000,1,0.1
827,2023-12-02,83,2,475,Carlos Soto,correo@,X,150,Santiago,,CallCenter,Notebook,Tecnología,15000,-1,0.1
828,2023-04-05,22,-1,308,Carlos Soto,,X,-5,Talca,Biobío,Tienda,Perfume,Electrohogar,35000,2,0.5
829,2023-01-08,24,-1,161,Luis Díaz,cliente@mail.cl,,60,Santiago,Antofagasta,Tienda,Notebook,Belleza,700000,100,
830,2023-12-26,76,1,1,Luis Díaz,correo@,,-5,Valparaíso,Biobío,Web,Perfume,Belleza,-1000,2,0.5
831,2023-07-03,30,0,236,Ana Rojas,cliente@mail.cl,Hombre,60,Temuco,,CallCenter,Lavadora,Belleza,99999999,0,0.5
832,2023-10-08,58,0,437,Juan Pérez,sin_email,,18,Talca,Araucanía,CallCenter,Maquillaje,,99999999,-1,0.1
833,2023-07-14,31,-1,188,Juan Pérez,user@gmail.com,Mujer,18,,Biobío,CallCenter,Perfume,Tecnología,99999999,3,0.05
834,2023-12-18,64,-1,418,Juan Pérez,sin_email,,18,Valparaíso,Araucanía,App,Lavadora,,700000,0,0.1
835,2023-07-14,19,10,4,Ana Rojas,correo@,Hombre,60,Temuco,Araucanía,Web,Lavadora,Tecnología,750000,-1,0
836,2023-06-04,48,10,401,Juan Pérez,,Otro,25,Temuco,Antofagasta,Tienda,Maquillaje,,700000,1,0.05
837,2023-04-03,45,10,132,Luis Díaz,correo@,Mujer,18,Antofagasta,Araucanía,App,Perfume,Electrohogar,99999999,1,0.5
838,2023-06-09,94,0,427,Juan Pérez,sin_email,Otro,-5,Antofagasta,Araucanía,Web,Maquillaje,Tecnología,-1000,2,1.5
839,2023-03-02,55,1,218,María González,correo@,Mujer,150,Talca,Araucanía,App,Maquillaje,Tecnología,35000,100,1.5
840,2023-05-02,55,5,260,Juan Pérez,sin_email,X,45,Talca,Araucanía,Tienda,Perfume,Tecnología,35000,3,
841,2023-02-20,97,10,1,María González,sin_email,Otro,60,Antofagasta,Araucanía,,Maquillaje,Belleza,700000,1,-0.2
842,2023-10-04,18,1,71,,cliente@mail.cl,X,,Antofagasta,Antofagasta,Tienda,Maquillaje,Belleza,99999999,-1,
843,2023-01-05,63,50,478,Ana Rojas,user@gmail.com,Otro,-5,Santiago,Antofagasta,CallCenter,,Electrohogar,15000,100,0.05
844,2023-04-02,92,2,178,Carlos Soto,correo@,,35,,Antofagasta,Tienda,Perfume,,700000,100,0.5
845,2023-06-19,47,10,457,Ana Rojas,user@gmail.com,,150,Temuco,Metropolitana,App,Maquillaje,Electrohogar,99999999,-1,0.05
846,2023-11-13,75,50,189,Carlos Soto,cliente@mail.cl,Mujer,35,Valparaíso,Biobío,App,Perfume,Electrohogar,750000,100,0.05
847,2023-01-22,57,5,291,Carlos Soto,sin_email,,45,Valparaíso,Araucanía,Tienda,Maquillaje,Belleza,35000,1,1.5
848,2023-11-22,45,2,8,María González,sin_email,,25,Talca,Antofagasta,Tienda,Notebook,Belleza,35000,-1,0.1
849,2023-01-01,33,2,253,Ana Rojas,user@gmail.com,Otro,18,Santiago,Araucanía,Tienda,Maquillaje,Belleza,35000,-1,0
850,2023-05-13,17,5,408,Carlos Soto,user@gmail.com,Otro,60,Antofagasta,,Tienda,Lavadora,Tecnología,15000,2,-0.2
851,2023-08-21,70,10,467,Juan Pérez,cliente@mail.cl,,-5,Antofagasta,Araucanía,CallCenter,Notebook,Tecnología,99999999,3,0.5
852,2023-01-12,4,0,292,,cliente@mail.cl,Mujer,,,,App,Notebook,Tecnología,99999999,2,0.05
853,2023-12-12,20,5,434,María González,user@gmail.com,Mujer,18,Antofagasta,Araucanía,Tienda,Lavadora,Electrohogar,99999999,3,-0.2
854,2023-02-15,47,5,244,Luis Díaz,,Otro,-5,Santiago,Antofagasta,,Notebook,Electrohogar,99999999,-1,0.05
855,2023-02-03,91,5,123,María González,correo@,,60,Valparaíso,Biobío,,Notebook,Tecnología,15000,100,1.5
856,2023-03-19,15,2,299,María González,sin_email,,35,Talca,Biobío,Web,Lavadora,Tecnología,-1000,3,0
857,2023-08-06,70,1,283,Juan Pérez,cliente@mail.cl,Otro,18,Santiago,Metropolitana,Tienda,Lavadora,,700000,-1,1.5
858,2023-10-28,47,50,32,Juan Pérez,correo@,Otro,45,Talca,Antofagasta,App,,Electrohogar,700000,-1,-0.2
859,2023-03-14,78,0,334,Luis Díaz,correo@,,25,Antofagasta,Antofagasta,Web,Perfume,Belleza,99999999,2,0.5
860,2023-10-09,75,10,377,Juan Pérez,cliente@mail.cl,X,45,Antofagasta,Metropolitana,App,Maquillaje,Electrohogar,750000,2,0.05
861,2023-09-06,9,10,146,Luis Díaz,sin_email,,25,Valparaíso,Araucanía,App,Perfume,Belleza,35000,100,0
862,2023-02-16,90,50,156,María González,sin_email,X,150,Valparaíso,Araucanía,Tienda,Notebook,Belleza,15000,0,1.5
863,2023-05-01,16,1,413,Luis Díaz,,,-5,Antofagasta,Antofagasta,Tienda,Lavadora,Belleza,750000,1,-0.2
864,2023-08-02,69,5,16,María González,sin_email,,18,Santiago,Biobío,Tienda,Lavadora,Belleza,750000,0,1.5
865,2023-08-27,61,0,355,Juan Pérez,correo@,,18,Antofagasta,Antofagasta,CallCenter,Maquillaje,Tecnología,99999999,0,0.05
866,2023-02-25,10,10,47,María González,correo@,,150,Antofagasta,Metropolitana,App,Lavadora,,15000,100,0.05
867,2023-12-16,50,50,251,María González,sin_email,Otro,25,Valparaíso,Araucanía,Tienda,Maquillaje,Tecnología,700000,3,0.5
868,2023-04-17,3,-1,187,María González,user@gmail.com,,35,Antofagasta,,App,Lavadora,,35000,100,0
869,2023-11-15,77,50,31,María González,,Mujer,60,Antofagasta,,Web,Lavadora,,700000,100,0.1
870,2023-02-17,94,10,260,Carlos Soto,sin_email,X,45,Temuco,Araucanía,Tienda,Perfume,,750000,-1,1.5
871,2023-03-02,70,5,421,María González,sin_email,Otro,150,Santiago,,Tienda,Perfume,Tecnología,35000,-1,0.05
872,2023-12-03,81,-1,17,María González,user@gmail.com,Otro,,,Metropolitana,Tienda,Perfume,Electrohogar,-1000,-1,-0.2
873,2023-01-26,51,1,39,Ana Rojas,cliente@mail.cl,,,Talca,Biobío,Web,Lavadora,Tecnología,750000,1,1.5
874,2023-10-19,19,0,304,Juan Pérez,correo@,X,-5,Antofagasta,Araucanía,CallCenter,Notebook,Tecnología,700000,3,0.5
875,2023-09-14,42,1,430,Carlos Soto,correo@,Otro,150,Santiago,Metropolitana,Web,Lavadora,Electrohogar,700000,3,0.5
876,2023-01-08,35,1,474,Juan Pérez,,X,45,Temuco,Antofagasta,Web,Maquillaje,Belleza,99999999,-1,0.05
877,2023-04-23,46,50,432,Luis Díaz,user@gmail.com,X,45,Temuco,Antofagasta,Web,,Belleza,700000,0,0.05
878,2023-12-21,26,0,39,Luis Díaz,correo@,Mujer,-5,Antofagasta,Araucanía,App,Notebook,,15000,1,0.05
